"","...1","date","station_name","transmitter_id","detected_by","n","receiver","latitude","longitude","street name","type","rkm"
"230",230,2021-07-16,3,48462,"stationary_receiver",528,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"231",231,2021-07-16,4,48468,"stationary_receiver",1762,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"232",232,2021-07-16,15,48469,"stationary_receiver",111,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"233",233,2021-07-16,16,48728,"stationary_receiver",35,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"234",234,2021-07-17,1,48474,"stationary_receiver",113,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"235",235,2021-07-17,1,48476,"stationary_receiver",1444,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"236",236,2021-07-17,3,48462,"stationary_receiver",572,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"237",237,2021-07-17,4,48468,"stationary_receiver",1020,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"238",238,2021-07-17,15,48469,"stationary_receiver",87,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"239",239,2021-07-17,16,48466,"stationary_receiver",20,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"240",240,2021-07-18,1,48474,"stationary_receiver",232,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"241",241,2021-07-18,1,48476,"stationary_receiver",1595,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"242",242,2021-07-18,1,48488,"stationary_receiver",30,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"243",243,2021-07-18,3,48462,"stationary_receiver",754,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"244",244,2021-07-18,4,48468,"stationary_receiver",1773,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"245",245,2021-07-18,15,48469,"stationary_receiver",110,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"246",246,2021-07-18,16,48728,"stationary_receiver",128,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"247",247,2021-07-19,1,48474,"stationary_receiver",120,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"248",248,2021-07-19,1,48476,"stationary_receiver",1541,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"249",249,2021-07-19,3,48462,"stationary_receiver",428,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"250",250,2021-07-19,4,48468,"stationary_receiver",1770,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"251",251,2021-07-19,15,48469,"stationary_receiver",30,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"252",252,2021-07-19,16,48466,"stationary_receiver",49,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"253",253,2021-07-20,1,48474,"stationary_receiver",105,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"254",254,2021-07-20,1,48476,"stationary_receiver",1528,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"255",255,2021-07-20,1,48484,"stationary_receiver",75,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"256",256,2021-07-20,3,48462,"stationary_receiver",491,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"257",257,2021-07-20,4,48468,"stationary_receiver",1667,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"258",258,2021-07-20,15,48469,"stationary_receiver",15,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"259",259,2021-07-21,1,48474,"stationary_receiver",96,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"260",260,2021-07-21,1,48476,"stationary_receiver",1578,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"261",261,2021-07-21,3,48462,"stationary_receiver",786,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"262",262,2021-07-21,4,48468,"stationary_receiver",1699,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"263",263,2021-07-21,15,48469,"stationary_receiver",64,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"264",264,2021-07-21,16,48731,"stationary_receiver",825,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"265",265,2021-07-22,1,48474,"stationary_receiver",135,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"266",266,2021-07-22,1,48476,"stationary_receiver",1501,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"267",267,2021-07-22,3,48462,"stationary_receiver",508,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"268",268,2021-07-22,4,48468,"stationary_receiver",1521,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"269",269,2021-07-22,15,48469,"stationary_receiver",139,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"270",270,2021-07-22,16,48731,"stationary_receiver",5,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"271",271,2021-07-23,1,48474,"stationary_receiver",62,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"272",272,2021-07-23,1,48476,"stationary_receiver",1472,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"273",273,2021-07-23,1,48484,"stationary_receiver",45,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"274",274,2021-07-23,1,48488,"stationary_receiver",18,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"275",275,2021-07-23,3,48462,"stationary_receiver",598,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"276",276,2021-07-23,4,48468,"stationary_receiver",1770,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"277",277,2021-07-23,15,48469,"stationary_receiver",47,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"278",278,2021-07-23,16,48731,"stationary_receiver",661,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"279",279,2021-07-24,1,48474,"stationary_receiver",30,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"280",280,2021-07-24,1,48476,"stationary_receiver",1450,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"281",281,2021-07-24,1,48484,"stationary_receiver",58,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"282",282,2021-07-24,1,48488,"stationary_receiver",90,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"283",283,2021-07-24,3,48462,"stationary_receiver",422,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"284",284,2021-07-24,4,48468,"stationary_receiver",1512,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"285",285,2021-07-24,15,48469,"stationary_receiver",62,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"286",286,2021-07-25,1,48474,"stationary_receiver",39,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"287",287,2021-07-25,1,48476,"stationary_receiver",1547,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"288",288,2021-07-25,1,48488,"stationary_receiver",17,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"289",289,2021-07-25,3,48462,"stationary_receiver",590,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"290",290,2021-07-25,4,48468,"stationary_receiver",1514,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"291",291,2021-07-25,15,48469,"stationary_receiver",67,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"292",292,2021-07-25,16,48460,"stationary_receiver",25,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"293",293,2021-07-25,16,48731,"stationary_receiver",168,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"294",294,2021-07-26,1,48474,"stationary_receiver",112,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"295",295,2021-07-26,1,48476,"stationary_receiver",1334,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"296",296,2021-07-26,1,48484,"stationary_receiver",170,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"297",297,2021-07-26,3,48462,"stationary_receiver",365,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"298",298,2021-07-26,4,48468,"stationary_receiver",1636,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"299",299,2021-07-26,15,48469,"stationary_receiver",189,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"300",300,2021-07-26,16,48458,"stationary_receiver",1,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"301",301,2021-07-26,16,48460,"stationary_receiver",449,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"302",302,2021-07-27,1,48474,"stationary_receiver",63,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"303",303,2021-07-27,1,48476,"stationary_receiver",1444,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"304",304,2021-07-27,1,48484,"stationary_receiver",15,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"305",305,2021-07-27,3,48462,"stationary_receiver",320,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"306",306,2021-07-27,4,48468,"stationary_receiver",1766,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"307",307,2021-07-28,1,48474,"stationary_receiver",18,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"308",308,2021-07-28,1,48476,"stationary_receiver",1442,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"309",309,2021-07-28,1,48484,"stationary_receiver",3,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"310",310,2021-07-28,3,48462,"stationary_receiver",990,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"311",311,2021-07-28,4,48468,"stationary_receiver",1646,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"312",312,2021-07-28,15,48469,"stationary_receiver",16,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"313",313,2021-07-29,1,48474,"stationary_receiver",19,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"314",314,2021-07-29,1,48476,"stationary_receiver",1388,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"315",315,2021-07-29,1,48483,"stationary_receiver",19,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"316",316,2021-07-29,3,48462,"stationary_receiver",567,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"317",317,2021-07-29,4,48468,"stationary_receiver",1014,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"318",318,2021-07-29,15,48469,"stationary_receiver",15,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"319",319,2021-07-29,16,48725,"stationary_receiver",135,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"320",320,2021-07-30,1,48474,"stationary_receiver",47,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"321",321,2021-07-30,1,48476,"stationary_receiver",1398,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"322",322,2021-07-30,1,48484,"stationary_receiver",56,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"323",323,2021-07-30,3,48462,"stationary_receiver",599,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"324",324,2021-07-30,4,48468,"stationary_receiver",1764,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"325",325,2021-07-30,16,48725,"stationary_receiver",239,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"326",326,2021-07-31,1,48474,"stationary_receiver",218,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"327",327,2021-07-31,1,48476,"stationary_receiver",1251,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"328",328,2021-07-31,1,48484,"stationary_receiver",54,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"329",329,2021-07-31,3,48462,"stationary_receiver",431,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"330",330,2021-07-31,4,48468,"stationary_receiver",1768,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"331",331,2021-07-31,15,48469,"stationary_receiver",37,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"332",332,2021-08-01,1,48474,"stationary_receiver",64,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"333",333,2021-08-01,1,48476,"stationary_receiver",1375,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"334",334,2021-08-01,1,48484,"stationary_receiver",1,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"335",335,2021-08-01,3,48462,"stationary_receiver",259,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"336",336,2021-08-01,4,48468,"stationary_receiver",1744,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"337",337,2021-08-02,1,48474,"stationary_receiver",81,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"338",338,2021-08-02,1,48476,"stationary_receiver",1409,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"339",339,2021-08-02,1,48484,"stationary_receiver",27,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"340",340,2021-08-02,3,48462,"stationary_receiver",500,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"341",341,2021-08-02,4,48468,"stationary_receiver",1779,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"342",342,2021-08-03,1,48474,"stationary_receiver",88,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"343",343,2021-08-03,1,48476,"stationary_receiver",1366,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"344",344,2021-08-03,1,48484,"stationary_receiver",24,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"345",345,2021-08-03,3,48462,"stationary_receiver",293,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"346",346,2021-08-03,4,48468,"stationary_receiver",1677,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"347",347,2021-08-04,1,48474,"stationary_receiver",147,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"348",348,2021-08-04,1,48476,"stationary_receiver",1402,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"349",349,2021-08-04,1,48484,"stationary_receiver",47,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"350",350,2021-08-04,3,48462,"stationary_receiver",803,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"351",351,2021-08-04,4,48468,"stationary_receiver",1454,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"352",352,2021-08-04,15,48469,"stationary_receiver",486,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"353",353,2021-08-04,16,48731,"stationary_receiver",596,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"354",354,2021-08-05,1,48474,"stationary_receiver",155,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"355",355,2021-08-05,1,48476,"stationary_receiver",1458,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"356",356,2021-08-05,3,48462,"stationary_receiver",447,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"357",357,2021-08-05,4,48468,"stationary_receiver",1263,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"358",358,2021-08-06,1,48474,"stationary_receiver",175,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"359",359,2021-08-06,1,48476,"stationary_receiver",1566,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"360",360,2021-08-06,3,48462,"stationary_receiver",552,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"361",361,2021-08-06,4,48468,"stationary_receiver",1780,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"362",362,2021-08-06,15,48469,"stationary_receiver",7,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"363",363,2021-08-07,1,48474,"stationary_receiver",187,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"364",364,2021-08-07,1,48476,"stationary_receiver",1550,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"365",365,2021-08-07,3,48462,"stationary_receiver",831,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"366",366,2021-08-07,4,48468,"stationary_receiver",1747,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"367",367,2021-08-07,15,48469,"stationary_receiver",87,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"368",368,2021-08-07,16,48725,"stationary_receiver",60,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"369",369,2021-08-07,16,48731,"stationary_receiver",896,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"370",370,2021-08-08,1,48474,"stationary_receiver",242,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"371",371,2021-08-08,1,48476,"stationary_receiver",1536,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"372",372,2021-08-08,3,48462,"stationary_receiver",875,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"373",373,2021-08-08,4,48468,"stationary_receiver",1775,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"374",374,2021-08-08,15,48469,"stationary_receiver",43,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"375",375,2021-08-09,1,48474,"stationary_receiver",56,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"376",376,2021-08-09,1,48476,"stationary_receiver",1580,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"377",377,2021-08-09,3,48462,"stationary_receiver",313,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"378",378,2021-08-09,4,48468,"stationary_receiver",1736,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"379",379,2021-08-09,15,48469,"stationary_receiver",420,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"380",380,2021-08-10,1,48474,"stationary_receiver",155,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"381",381,2021-08-10,1,48476,"stationary_receiver",1455,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"382",382,2021-08-10,3,48462,"stationary_receiver",573,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"383",383,2021-08-10,4,48468,"stationary_receiver",1763,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"384",384,2021-08-10,15,48469,"stationary_receiver",512,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"385",385,2021-08-10,16,48725,"stationary_receiver",512,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"386",386,2021-08-10,16,48731,"stationary_receiver",114,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"387",387,2021-08-11,1,48474,"stationary_receiver",287,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"388",388,2021-08-11,1,48476,"stationary_receiver",1451,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"389",389,2021-08-11,2,48484,"stationary_receiver",13,"receiver",42.906536,-97.326597,"309th st","Vr2W",9
"390",390,2021-08-11,3,48462,"stationary_receiver",812,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"391",391,2021-08-11,4,48468,"stationary_receiver",1159,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"392",392,2021-08-11,16,48731,"stationary_receiver",1,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"393",393,2021-08-12,1,48474,"stationary_receiver",423,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"394",394,2021-08-12,1,48476,"stationary_receiver",1447,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"395",395,2021-08-12,1,48484,"stationary_receiver",1,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"396",396,2021-08-12,3,48462,"stationary_receiver",702,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"397",397,2021-08-12,4,48468,"stationary_receiver",1526,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"398",398,2021-08-12,15,48469,"stationary_receiver",48,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"399",399,2021-08-13,1,48474,"stationary_receiver",397,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"400",400,2021-08-13,1,48476,"stationary_receiver",1387,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"401",401,2021-08-13,1,48484,"stationary_receiver",31,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"402",402,2021-08-13,3,48462,"stationary_receiver",789,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"403",403,2021-08-13,4,48468,"stationary_receiver",1539,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"404",404,2021-08-14,1,48474,"stationary_receiver",407,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"405",405,2021-08-14,1,48476,"stationary_receiver",1302,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"406",406,2021-08-14,3,48462,"stationary_receiver",597,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"407",407,2021-08-14,4,48468,"stationary_receiver",1527,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"408",408,2021-08-14,15,48469,"stationary_receiver",35,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"409",409,2021-08-15,1,48474,"stationary_receiver",440,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"410",410,2021-08-15,1,48476,"stationary_receiver",1420,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"411",411,2021-08-15,1,48484,"stationary_receiver",18,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"412",412,2021-08-15,3,48462,"stationary_receiver",648,"receiver",43.05785,-97.39871,"hwy 81","Vr2W",40.4
"413",413,2021-08-15,4,48468,"stationary_receiver",845,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"414",414,2021-08-15,15,48469,"stationary_receiver",22,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"415",415,2021-08-15,16,48458,"stationary_receiver",202,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
