"","transmitter_id","date","total_movement","day_interval","interval","date_prev","daily_movement","change_flow_24","change_flow_48","Flow","flow_s","change_flow_24_s","change_flow_48_s","week"
"215",48456,2022-04-17,0,86400,1,2022-04-16,0,14,50,794,-0.152613675219665,0.169216191034444,0.447145330911985,16
"216",48456,2022-04-18,0,86400,1,2022-04-17,0,24,38,818,-0.132439628207288,0.390466573048845,0.303832257755276,16
"217",48456,2022-04-19,0,86400,1,2022-04-18,0,35,59,853,-0.103019142980905,0.633841993264685,0.554630135779516,16
"218",48456,2022-04-20,0,86400,1,2022-04-19,0,10,45,863,-0.0946132900590817,0.0807160382286833,0.387431550430023,16
"219",48456,2022-04-21,0,86400,1,2022-04-20,0,-21,-11,842,-0.112265581194911,-0.605160146015959,-0.281362790967952,16
"220",48456,2022-04-22,0,86400,1,2022-04-21,0,32,11,874,-0.0853668518450757,0.567466878660365,-0.0186221568473188,16
"221",48456,2022-04-23,0,86400,1,2022-04-22,0,49,81,923,-0.0441781725281399,0.943592528084847,0.817370769900149,16
"222",48456,2022-04-24,0,86400,1,2022-04-23,0,18,67,941,-0.0290476372688574,0.257716343840204,0.650172184550655,17
"223",48456,2022-04-25,0,86400,1,2022-04-24,0,33,51,974,-0.00130832262683938,0.589591916861805,0.459088087008377,17
"224",48456,2022-04-26,0,86400,1,2022-04-25,0,86,119,1060,0.0709820125008439,1.76221894153813,1.27119550156306,17
"225",48456,2022-04-27,0,86400,1,2022-04-26,0,30,116,1090,0.0961995712663148,0.523216802257485,1.23536723327388,17
"226",48456,2022-04-28,0,86400,1,2022-04-27,0,20,50,1110,0.113011277109962,0.301966420243084,0.447145330911985,17
"227",48456,2022-05-12,64,1209600,14,2022-04-28,4,70,90,1180,0.171852247562727,1.40821833031509,0.92485557476768,17
"228",48456,2022-05-14,53,172800,2,2022-05-12,26,90,160,1610,0.533303923201144,1.85071909434389,1.76084850151515,19
"229",48456,2022-05-15,0,86400,1,2022-05-14,0,60,140,1750,0.650985864106675,1.18696794830069,1.5219933795873,20
"230",48456,2022-05-18,0,259200,3,2022-05-15,0,50,110,1800,0.693015128715793,0.965717566286287,1.16371069669553,20
"231",48456,2022-09-19,0,10713600,124,2022-05-18,0,60,100,1940,0.810697069621324,1.18696794830069,1.0442831357316,20
"232",48456,2022-09-20,67,86400,1,2022-09-19,67,-10,-40,1540,0.474462952748378,-0.361784725800118,-0.627702717763331,38
"233",48456,2022-09-21,24,86400,1,2022-09-20,24,-20,-30,1520,0.457651246904731,-0.583035107814519,-0.508275156799407,38
"234",48457,2021-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",48457,2021-06-20,0,1036800,12,2021-06-08,0,5,19,175,-0.672935971080548,-0.0299091527785171,0.0769198919238203,23
"236",48457,2021-07-12,0,1900800,22,2021-06-20,0,-7,-13,103,-0.733458112117678,-0.295409611195798,-0.305248303160736,25
"237",48457,2021-08-17,0,3110400,36,2021-07-12,0,-5.80000000000001,10.5,78.6,-0.753968393246928,-0.26885956535407,-0.024593534895515,28
"238",48457,2021-08-18,0,86400,1,2021-08-17,0,-2.7,-4.59999999999999,38.7,-0.787507746405004,-0.200271946929606,-0.20492915195104,33
"239",48457,2021-08-19,0,86400,1,2021-08-18,0,-0.200000000000003,-2.9,38.5,-0.78767586346344,-0.144959351426006,-0.184626466587173,33
"240",48457,2021-08-22,0,259200,3,2021-08-19,0,-1,-1.2,37.5,-0.788516448755623,-0.162659381987158,-0.164323781223306,33
"241",48457,2021-09-18,0,2332800,27,2021-08-22,0,0.799999999999997,0.699999999999996,37.3,-0.788684565814059,-0.122834313224566,-0.141632544640161,34
"242",48457,2021-09-19,0,86400,1,2021-09-18,0,0.5,2.59999999999999,82.6,-0.750606052078198,-0.129471824684997,-0.118941308057015,38
"243",48457,2021-09-27,0,691200,8,2021-09-19,0,0.800000000000011,1.30000000000001,83.4,-0.749933583844452,-0.122834313224565,-0.134466890982325,38
"244",48457,2021-10-14,6,1468800,17,2021-09-27,0,-4,-6.69999999999999,82.4,-0.750774169136635,-0.229034496591478,-0.230008939753464,39
"245",48457,2021-10-15,0,86400,1,2021-10-14,0,-1,-2,100,-0.735979867994225,-0.162659381987158,-0.17387798610042,41
"246",48457,2021-10-16,0,86400,1,2021-10-15,0,3,2,103,-0.733458112117678,-0.0741592291813973,-0.12610696171485,42
"247",48457,2021-10-21,0,432000,5,2021-10-16,0,5,8,108,-0.729255185656766,-0.0299091527785171,-0.054450425136496,42
"248",48457,2021-10-28,0,604800,7,2021-10-21,0,13,15,123,-0.716646406274031,0.147091152833004,0.0291488675382507,42
"249",48457,2021-10-29,0,86400,1,2021-10-28,0,40,53,180,-0.668733044619636,0.744467184271886,0.482973599201162,43
"250",48457,2021-11-01,0,259200,3,2021-10-29,0,8,48,188,-0.662008362282177,0.0364659618258032,0.4232598187192,44
"251",48457,2021-11-11,0,864000,10,2021-11-01,0,-1,22,221,-0.634269047640159,-0.162659381987158,0.112748160212998,44
"252",48457,2021-11-12,0,86400,1,2021-11-11,0,28,34,289,-0.577109247771758,0.478966725854605,0.256061233369706,45
"253",48457,2021-11-13,0,86400,1,2021-11-12,0,55,83,344,-0.530877056701728,1.07634275729349,0.841256282092934,46
"254",48457,2021-11-15,0,172800,2,2021-11-13,0,7,62,351,-0.524992959656452,0.0143409236243631,0.590458404068693,46
"255",48457,2021-11-16,0,86400,1,2021-11-15,0,20,53,404,-0.480441939170786,0.301966420243084,0.482973599201162,46
"256",48457,2021-11-17,0,86400,1,2021-11-16,0,22,42,426,-0.461949062742774,0.346216496645964,0.351603282140845,46
"257",48457,2021-11-18,0,86400,1,2021-11-17,0,34,56,460,-0.433369162808574,0.611716955063245,0.518801867490339,46
"258",48457,2021-11-19,0,86400,1,2021-11-18,0,-3,31,457,-0.435890918685121,-0.206909458390038,0.220232965080529,46
"259",48457,2021-11-20,0,86400,1,2021-11-19,0,-32,-35,425,-0.462789648034957,-0.8485355662318,-0.567988937281369,47
"260",48457,2021-11-21,0,86400,1,2021-11-20,0,-20,-52,405,-0.479601353878604,-0.583035107814519,-0.77101579092004,47
"261",48457,2021-11-22,0,86400,1,2021-11-21,0,-12,-32,393,-0.489688377384792,-0.406034802202999,-0.532160668992192,47
"262",48457,2021-11-25,0,259200,3,2021-11-22,0,-2,-14,391,-0.491369547969157,-0.184784420188598,-0.317191059257129,47
"263",48457,2021-11-26,0,86400,1,2021-11-25,0,2,7,401,-0.482963695047334,-0.0962842673828374,-0.0663931812328884,47
"264",48457,2021-12-03,0,604800,7,2021-11-26,0,-13,-11,388,-0.493891303845704,-0.428159840404439,-0.281362790967952,48
"265",48457,2021-12-05,0,172800,2,2021-12-03,0,-14,-4,361,-0.516587106734628,-0.450284878605879,-0.197763498293205,49
"266",48457,2021-12-06,0,86400,1,2021-12-05,0,-13,-24,337,-0.536761153747005,-0.428159840404439,-0.436618620221053,49
"267",48457,2021-12-07,0,86400,1,2021-12-06,0,3,-10,340,-0.534239397870458,-0.0741592291813973,-0.269420034871559,49
"268",48457,2021-12-08,0,86400,1,2021-12-07,0,-103,-100,237,-0.620819682965241,-2.41941327853405,-1.34426808354687,49
"269",48457,2022-03-17,0,8553600,99,2021-12-08,0,100,-3,337,-0.536761153747005,2.07196947635829,-0.185820742196812,49
"270",48457,2022-03-18,0,86400,1,2022-03-17,0,10,14,116,-0.722530503319307,0.0807160382286833,0.0172061114418583,11
"271",48457,2022-03-19,0,86400,1,2022-03-18,0,14,24,130,-0.710762309228754,0.169216191034444,0.136633672405782,11
"272",48457,2022-03-20,0,86400,1,2022-03-19,0,11,25,141,-0.701515871014748,0.102841076430123,0.148576428502175,12
"273",48457,2022-03-26,0,518400,6,2022-03-20,0,8,19,149,-0.694791188677289,0.0364659618258032,0.0769198919238203,12
"274",48457,2022-03-28,0,172800,2,2022-03-26,0,-5,-23,132,-0.709081138644389,-0.251159534792918,-0.42467586412466,13
"275",48457,2022-03-30,0,172800,2,2022-03-28,0,-4,-16,116,-0.722530503319307,-0.229034496591478,-0.341076571449914,13
"276",48457,2022-03-31,0,86400,1,2022-03-30,0,19,14,130,-0.710762309228754,0.279841382041644,0.0172061114418583,13
"277",48457,2022-04-01,0,86400,1,2022-03-31,0,37,56,167,-0.679660653418007,0.678092069667566,0.518801867490339,13
"278",48457,2022-04-04,6,259200,3,2022-04-01,2,58,95,225,-0.63090670647143,1.14271787189781,0.984569355249643,13
"279",48457,2022-04-05,0,86400,1,2022-04-04,0,162,331,672,-0.255165080865913,3.44372184484758,3.80305979399825,14
"280",48457,2022-04-06,0,86400,1,2022-04-05,0,17,179,689,-0.240875130898813,0.235591305638764,1.9877608673466,14
"281",48457,2022-04-07,0,86400,1,2022-04-06,0,39,56,728,-0.208092304503701,0.722342146070446,0.518801867490339,14
"282",48457,2022-04-08,0,86400,1,2022-04-07,0,68,107,796,-0.1509325046353,1.36396825391221,1.12788242840635,14
"283",48457,2022-04-09,0,86400,1,2022-04-08,0,52,120,848,-0.107222069441817,1.00996764268917,1.28313825765945,14
"284",48457,2022-04-10,0,86400,1,2022-04-09,0,-47,5,801,-0.146729578174388,-1.1804111392534,-0.0902786934256732,15
"285",48457,2022-04-11,0,86400,1,2022-04-10,0,-3,-50,798,-0.149251334050935,-0.206909458390038,-0.747130278727255,15
"286",48457,2022-04-12,0,86400,1,2022-04-11,0,13,10,811,-0.138323725252565,0.147091152833004,-0.0305649129437112,15
"287",48457,2022-04-13,0,86400,1,2022-04-12,0,-47,-34,764,-0.177831233985136,-1.1804111392534,-0.556046181184977,15
"288",48457,2022-04-24,0,950400,11,2022-04-13,0,-53,-100,711,-0.222382254470801,-1.31316136846204,-1.34426808354687,15
"289",48457,2022-04-25,0,86400,1,2022-04-24,0,33,51,974,-0.00130832262683938,0.589591916861805,0.459088087008377,17
"290",48457,2022-05-27,39,2764800,32,2022-04-25,1,86,119,1060,0.0709820125008439,1.76221894153813,1.27119550156306,17
"291",48457,2022-05-28,24,86400,1,2022-05-27,24,30,60,2390,1.18896045110339,0.523216802257485,0.566572891875909,21
"292",48457,2022-05-29,53,86400,1,2022-05-28,53,20,50,2410,1.20577215694703,0.301966420243084,0.447145330911985,22
"293",48457,2022-06-08,0,864000,10,2022-05-29,0,50,70,2460,1.24780142155615,0.965717566286287,0.686000452839832,22
"294",48457,2022-06-10,53,172800,2,2022-06-08,26,110,190,3240,1.9034579494584,2.29321985837269,2.11913118440692,23
"295",48457,2022-06-11,13,86400,1,2022-06-10,13,150,270,3510,2.13041597834763,3.1782213864303,3.07455167211831,23
"296",48457,2022-06-12,130,86400,1,2022-06-11,130,150,300,3660,2.25650377217499,3.1782213864303,3.43283435501008,24
"297",48457,2022-06-14,66,172800,2,2022-06-12,33,150,300,3810,2.38259156600234,3.1782213864303,3.43283435501008,24
"298",48457,2022-06-20,0,518400,6,2022-06-14,0,100,210,4020,2.55911447736064,2.07196947635829,2.35798630633477,24
"299",48457,2022-06-21,0,86400,1,2022-06-20,0,-30,-50,4360,2.84491347670264,-0.80428548982892,-0.747130278727255,25
"300",48457,2022-06-23,0,172800,2,2022-06-21,0,-10,-40,4350,2.83650762378082,-0.361784725800118,-0.627702717763331,25
"301",48457,2022-06-30,0,604800,7,2022-06-23,0,-60,-120,4230,2.73563738871894,-1.46803663587212,-1.58312320547472,25
"302",48457,2022-07-01,0,86400,1,2022-06-30,0,-120,-220,3510,2.13041597834763,-2.79553892795853,-2.77739881511396,26
"303",48457,2022-07-04,0,259200,3,2022-07-01,0,-110,-230,3400,2.03795159620757,-2.57428854594413,-2.89682637607789,26
"304",48457,2022-07-07,0,259200,3,2022-07-04,0,-90,-200,3100,1.78577600855287,-2.13178778191533,-2.53854369318611,27
"305",48457,2022-07-08,0,86400,1,2022-07-07,0,-40,-60,2980,1.68490577349098,-1.02553587184332,-0.866557839691179,27
"306",48457,2022-07-09,0,86400,1,2022-07-08,0,-40,-80,2940,1.65128236180369,-1.02553587184332,-1.10541296161903,27
"307",48457,2022-07-11,0,172800,2,2022-07-09,0,-20,-60,2920,1.63447065596004,-0.583035107814519,-0.866557839691179,28
"308",48457,2022-07-12,0,86400,1,2022-07-11,0,-10,-40,2880,1.60084724427275,-0.361784725800118,-0.627702717763331,28
"309",48457,2022-07-17,0,432000,5,2022-07-12,0,0,-10,2880,1.60084724427275,-0.140534343785718,-0.269420034871559,28
"310",48457,2022-07-21,0,345600,4,2022-07-17,0,60,90,2980,1.68490577349098,1.18696794830069,0.92485557476768,29
"311",48457,2022-07-22,0,86400,1,2022-07-21,0,30,70,3120,1.80258771439651,0.523216802257485,0.686000452839832,29
"312",48457,2022-07-23,0,86400,1,2022-07-22,0,50,80,3170,1.84461697900563,0.965717566286287,0.805428013803757,29
"313",48457,2022-07-28,0,432000,5,2022-07-23,0,50,100,3220,1.88664624361475,0.965717566286287,1.0442831357316,30
"314",48457,2022-08-01,0,345600,4,2022-07-28,0,10,50,3430,2.06316915497304,0.0807160382286833,0.447145330911985,30
"315",48457,2022-08-02,0,86400,1,2022-08-01,0,-80,-170,3200,1.8698345377711,-1.91053739990092,-2.18026101029434,31
"316",48457,2022-08-06,0,345600,4,2022-08-02,0,-110,-190,3090,1.77737015563104,-2.57428854594413,-2.41911613222219,31
"317",48457,2022-08-08,0,172800,2,2022-08-06,0,-100,-210,2670,1.42432433291445,-2.35303816392973,-2.65797125415004,32
"318",48457,2022-09-17,0,3456000,40,2022-08-08,0,-40,-90,2580,1.34867165661804,-1.02553587184332,-1.22484052258295,32
"319",48457,2022-10-01,0,1209600,14,2022-09-17,0,-20,10,1580,0.508086364435673,-0.583035107814519,-0.0305649129437112,38
"320",48458,2021-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",48458,2021-06-09,0,86400,1,2021-06-08,0,5,19,175,-0.672935971080548,-0.0299091527785171,0.0769198919238203,23
"322",48458,2021-06-10,0,86400,1,2021-06-09,0,-5,0,170,-0.67713889754146,-0.251159534792918,-0.149992473907635,23
"323",48458,2021-06-11,0,86400,1,2021-06-10,0,-3,-8,167,-0.679660653418007,-0.206909458390038,-0.245534522678774,23
"324",48458,2021-06-12,0,86400,1,2021-06-11,0,25,22,192,-0.658646021113447,0.412591611250285,0.112748160212998,24
"325",48458,2021-06-13,0,86400,1,2021-06-12,0,-3,22,189,-0.661167776989995,-0.206909458390038,0.112748160212998,24
"326",48458,2021-06-14,0,86400,1,2021-06-13,0,-16,-19,173,-0.674617141664912,-0.494534955008759,-0.376904839739091,24
"327",48458,2021-06-15,0,86400,1,2021-06-14,0,-12,-28,161,-0.684704165171101,-0.406034802202999,-0.484389644606622,24
"328",48458,2021-06-16,0,86400,1,2021-06-15,0,-14,-26,147,-0.696472359261654,-0.450284878605879,-0.460504132413838,24
"329",48458,2021-06-17,0,86400,1,2021-06-16,0,-16,-30,131,-0.709921723936572,-0.494534955008759,-0.508275156799407,24
"330",48458,2021-06-18,0,86400,1,2021-06-17,0,-11,-27,120,-0.719168162150578,-0.383909764001558,-0.47244688851023,24
"331",48458,2021-06-19,0,86400,1,2021-06-18,0,-4,-15,116,-0.722530503319307,-0.229034496591478,-0.329133815353521,25
"332",48458,2021-06-20,0,86400,1,2021-06-19,0,-6,-10,110,-0.727574015072401,-0.273284572994358,-0.269420034871559,25
"333",48458,2021-07-02,0,1036800,12,2021-06-20,0,-7,-13,103,-0.733458112117678,-0.295409611195798,-0.305248303160736,25
"334",48458,2021-07-03,0,86400,1,2021-07-02,0,-3.3,-6.3,63.1,-0.766997465275754,-0.21354696985047,-0.225231837314907,27
"335",48458,2021-07-06,0,259200,3,2021-07-03,0,-3.2,-6.50000000000001,59.9,-0.769687338210738,-0.211334466030326,-0.227620388534186,27
"336",48458,2021-07-07,0,86400,1,2021-07-06,0,61.1,58.6,115,-0.72337108861149,1.21130549032227,0.549853033340959,27
"337",48458,2021-07-26,0,1641600,19,2021-07-07,0,-15.3,45.8,99.7,-0.73623204358188,-0.479047428267751,0.396985755307137,27
"338",48458,2021-08-15,0,1728000,20,2021-07-26,0,-5.5,-10.2,65,-0.765400353220608,-0.262222053893638,-0.271808586090838,30
"339",48458,2021-08-30,0,1296000,15,2021-08-15,0,-1.40000000000001,-2.6,43.3,-0.783641054060965,-0.171509397267734,-0.181043639758255,33
"340",48458,2021-08-31,0,86400,1,2021-08-30,0,-0.899999999999999,2.90000000000001,51.7,-0.776580137606633,-0.160446878167014,-0.115358481228097,35
"341",48458,2021-09-01,0,86400,1,2021-08-31,0,19.9,19,71.6,-0.759852490292204,0.29975391642294,0.0769198919238202,35
"342",48458,2021-09-02,0,86400,1,2021-09-01,0,22.8,42.7,94.4,-0.740687145630446,0.363916527207117,0.35996321140832,35
"343",48458,2021-09-03,0,86400,1,2021-09-02,0,-3.60000000000001,19.2,90.8,-0.743713252682303,-0.220184481310902,0.0793084431430988,35
"344",48458,2021-09-04,0,86400,1,2021-09-03,0,3.7,0.0999999999999943,94.5,-0.740603087101228,-0.0586717024403891,-0.148798198297996,36
"345",48458,2021-09-05,0,86400,1,2021-09-04,0,12.5,16.2,107,-0.730095770948948,0.136028633732284,0.0434801748539216,36
"346",48458,2021-09-06,0,86400,1,2021-09-05,0,0,12.5,107,-0.730095770948948,-0.140534343785718,-0.000708022702730253,36
"347",48458,2021-09-07,0,86400,1,2021-09-06,0,-6,-6,101,-0.735139282702043,-0.273284572994358,-0.22164901048599,36
"348",48458,2021-09-08,0,86400,1,2021-09-07,0,-7,-13,94,-0.741023379747319,-0.295409611195798,-0.305248303160736,36
"349",48458,2021-09-09,0,86400,1,2021-09-08,0,-4.59999999999999,-11.6,89.4,-0.744890072091358,-0.242309519512342,-0.288528444625787,36
"350",48458,2021-09-10,0,86400,1,2021-09-09,0,-0.900000000000006,-5.5,88.5,-0.745646598854322,-0.160446878167014,-0.215677632437793,36
"351",48458,2021-09-13,0,259200,3,2021-09-10,0,0.900000000000006,0,89.4,-0.744890072091358,-0.120621809404421,-0.149992473907635,37
"352",48458,2021-09-14,0,86400,1,2021-09-13,0,-2,-0.5,91.1,-0.743461077094648,-0.184784420188598,-0.155963851955831,37
"353",48458,2021-09-15,0,86400,1,2021-09-14,0,-2.3,-4.3,88.8,-0.745394423266667,-0.19142193164903,-0.201346325122122,37
"354",48458,2021-09-16,0,86400,1,2021-09-15,0,-3.8,-6.09999999999999,85,-0.74858864737696,-0.22460948895119,-0.222843286095629,37
"355",48458,2021-09-17,0,86400,1,2021-09-16,0,-5,-8.8,80,-0.752791573837872,-0.251159534792918,-0.255088727555888,37
"356",48458,2021-09-18,0,86400,1,2021-09-17,0,2.09999999999999,-2.90000000000001,82.1,-0.751026344724289,-0.0940717635626935,-0.184626466587173,38
"357",48458,2021-09-19,0,86400,1,2021-09-18,0,0.5,2.59999999999999,82.6,-0.750606052078198,-0.129471824684997,-0.118941308057015,38
"358",48458,2021-09-20,0,86400,1,2021-09-19,0,0.800000000000011,1.30000000000001,83.4,-0.749933583844452,-0.122834313224565,-0.134466890982325,38
"359",48458,2021-09-21,0,86400,1,2021-09-20,0,-0.300000000000011,0.5,83.1,-0.750185759432107,-0.14717185524615,-0.144021095859439,38
"360",48458,2021-09-22,0,86400,1,2021-09-21,0,5.7,5.39999999999999,88.8,-0.745394423266667,-0.014421626037509,-0.0855015909871164,38
"361",48458,2021-09-23,0,86400,1,2021-09-22,0,5.3,11,94.1,-0.740939321218101,-0.0232716413180851,-0.0186221568473188,38
"362",48458,2021-09-24,0,86400,1,2021-09-23,0,-2.5,2.8,91.6,-0.743040784448557,-0.195846939289318,-0.116552756837737,38
"363",48458,2021-09-25,0,86400,1,2021-09-24,0,-2.3,-4.8,89.3,-0.744974130620576,-0.19142193164903,-0.207317703170319,39
"364",48458,2021-09-26,0,86400,1,2021-09-25,0,-0.200000000000003,-2.5,89.1,-0.745142247679013,-0.144959351426006,-0.179849364148616,39
"365",48458,2021-09-27,0,86400,1,2021-09-26,0,-2.69999999999999,-2.89999999999999,86.4,-0.747411827967905,-0.200271946929606,-0.184626466587173,39
"366",48458,2021-09-28,0,86400,1,2021-09-27,0,-4,-6.69999999999999,82.4,-0.750774169136635,-0.229034496591478,-0.230008939753464,39
"367",48458,2021-09-29,0,86400,1,2021-09-28,0,-1.10000000000001,-5.10000000000001,81.3,-0.751698812958035,-0.164871885807302,-0.210900529999237,39
"368",48458,2021-09-30,0,86400,1,2021-09-29,0,-0.5,-1.60000000000001,80.8,-0.752119105604126,-0.151596862886438,-0.169100883661863,39
"369",48458,2021-10-01,0,86400,1,2021-09-30,0,-0.0999999999999943,-0.599999999999994,80.7,-0.752203164133345,-0.142746847605861,-0.157158127565471,39
"370",48458,2021-10-02,0,86400,1,2021-10-01,0,6.39999999999999,6.3,87.1,-0.746823418263377,0.00106590070349883,-0.0747531105003631,40
"371",48458,2021-10-03,0,86400,1,2021-10-02,0,4.7,11.1,91.8,-0.74287266739012,-0.0365466642389491,-0.0174278812376797,40
"372",48458,2021-10-04,0,86400,1,2021-10-03,0,3.60000000000001,8.30000000000001,95.4,-0.739846560338264,-0.060884206260533,-0.0508675983075782,40
"373",48458,2021-10-05,0,86400,1,2021-10-04,0,-0.300000000000011,3.3,95.1,-0.740098735925918,-0.14717185524615,-0.11058137878954,40
"374",48458,2021-10-06,0,86400,1,2021-10-05,0,-0.699999999999989,-1,94.4,-0.740687145630446,-0.156021870526725,-0.161935230004028,40
"375",48458,2021-10-07,0,86400,1,2021-10-06,0,1.59999999999999,0.900000000000006,96,-0.739342209162954,-0.105134282663414,-0.139243993420882,40
"376",48458,2021-10-08,0,86400,1,2021-10-07,0,3,4.59999999999999,99,-0.736820453286407,-0.0741592291813973,-0.0950557958642303,40
"377",48458,2021-10-09,0,86400,1,2021-10-08,0,3,6,102,-0.73429869740986,-0.0741592291813973,-0.0783359373292808,41
"378",48458,2021-10-10,0,86400,1,2021-10-09,0,4,7,106,-0.730936356241131,-0.0520341909799572,-0.0663931812328884,41
"379",48458,2021-10-11,0,86400,1,2021-10-10,0,0,4,106,-0.730936356241131,-0.140534343785718,-0.102221449522066,41
"380",48458,2021-10-12,0,86400,1,2021-10-11,0,2,2,108,-0.729255185656766,-0.0962842673828374,-0.12610696171485,41
"381",48458,2021-10-13,0,86400,1,2021-10-12,0,-6,-4,102,-0.73429869740986,-0.273284572994358,-0.197763498293205,41
"382",48458,2021-10-14,0,86400,1,2021-10-13,0,-1,-7,101,-0.735139282702043,-0.162659381987158,-0.233591766582382,41
"383",48458,2021-10-15,0,86400,1,2021-10-14,0,-1,-2,100,-0.735979867994225,-0.162659381987158,-0.17387798610042,41
